type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Thẻ chân trắng,53,1746.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,58,3269.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,59,1245.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,60,1356.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,73,915.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,74,1373.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,75,23.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,76,1468.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,77,1483.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,82,2892.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,83,50.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,85,22.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,88,2338.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,97,2304.0,kg,Cà Mau,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.1,313.64,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.2,623.56,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.3,840.14,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.1,110.22,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.2,715.87,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.3,221.91,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.1,78.94,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.2,257.08,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.3,203.79,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,2/4,12.44,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.1,42.73,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.2,58.53,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.3,59.92,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.1,37.41,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.2,134.07,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.3,33.77,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.1,10.39,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.2,16.69,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,4/6,140.92,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,51/60,10.84,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,61/70,3.12,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,6/8,371.93,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,71/90,1.65,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.1,80.01,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.2,454.69,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.3,947.29,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.4,726.19,kg,Hậu Giang,2020-02-12,2020/2/12,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,100,41.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,11,64.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,12,74.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,126,14.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,13,9.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,14,44.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,142,7.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,15,990.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,16,127.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,17,14.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,19,75.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,20,135.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,21,32.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,27,96.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,51,15.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,54,4.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,57,8.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,60,13.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,61,39.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,62,8.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,65,17.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,67,30.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,68,23.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,7,31.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,70,11.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,71,29.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,73,21.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,74,5.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,75,33.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,76,44.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,79,16.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,8,20.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,80,31.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,81,8.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,84,53.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,94,36.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,100/200,0.26,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.1,14.21,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.2,27.47,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.3,43.12,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.1,5.37,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.2,46.03,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.3,17.67,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.1,5.83,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.2,25.18,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.3,32.51,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,2/4,2.7,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.1,9.82,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.2,15.5,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.3,18.72,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.1,16.61,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.2,83.73,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.3,41.55,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.1,17.88,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.2,41.29,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,4/6,14.8,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,51/60,35.49,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,61/70,7.82,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,6/8,28.19,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,71/90,4.66,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.1,5.98,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.2,25.43,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.3,42.85,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.4,31.93,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,91/110,0.86,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,100,870.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,102,27.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,106,1218.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,109,32.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,25,783.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,26,4264.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,28,41.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,31,1270.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,32,2459.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,33,1439.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,34,2697.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,35,10.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,38,567.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,39,7567.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,40,7218.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,41,2638.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,45,605.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,46,3975.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,47,2768.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,48,84.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,49,191.8,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,50,714.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,52,1074.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,57,304.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,58,1906.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,59,8965.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,60,1262.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,61,739.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,62,3599.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,64,699.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,65,2195.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,66,1698.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,69,337.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,70,1348.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,73,430.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,74,108.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,78,993.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,79,110.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,83,869.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Thẻ chân trắng,85,31.0,kg,Cà Mau,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.1,242.83,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.2,471.99,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.3,669.31,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.1,93.37,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.2,628.8,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.3,211.63,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.1,80.1,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.2,264.93,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.3,222.18,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,2/4,16.72,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.1,48.33,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.2,67.72,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.3,67.35,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.1,42.72,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.2,159.97,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.3,42.48,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.1,12.44,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.2,19.74,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,4/6,185.63,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,51/60,7.41,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,61/70,1.14,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,6/8,446.72,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,71/90,0.43,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.1,90.36,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.2,448.03,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.3,812.83,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,8/12.4,554.24,kg,Hậu Giang,2020-02-13,2020/2/13,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,104,12.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,11,116.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,12,46.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,14,107.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,15,193.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,16,250.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,19,36.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,20,9.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,21,153.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,26,16.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,27,24.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,29,49.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,32,9.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,44,27.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,50,8.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,59,4.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,60,19.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,61,31.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,62,42.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,64,9.2,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,65,13.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,66,10.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,67,6.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,69,29.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,71,8.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,75,10.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,76,9.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,77,5.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,79,11.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,8,10.9,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,80,14.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,81,13.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,82,6.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,84,49.0,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú nguyên con,87,8.5,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,100/200,0.13,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.1,3.38,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.2,8.07,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.3,22.85,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.1,5.49,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.2,48.1,kg,Cà Mau,2020-02-14,2020/2/14,2020/2/06,2020/2,2020/1,2020,2,1
