type,size,quantity,unit,factory,active_date,day,week,month,quarter,year,month_number,quarter_number
Sú vỏ,100/200,1440.0,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,13/15.3,148.67,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.1,576.18,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.2,2627.28,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,16/20.3,10326.91,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.1,4669.97,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.2,23072.7,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,21/25.3,6048.98,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.1,4126.45,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.2,241.08,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,26/30.3,7878.01,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.1,7489.63,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.2,13447.48,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,31/40.3,8180.75,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.1,7201.42,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,41/50.2,1492.86,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,51/60,7981.06,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú vỏ,61/70,4100.58,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,100,1279.2,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,103,987.08,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,104,10723.29,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,106,1024.84,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,109,2325.51,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,113,113.9,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,115,1200.6,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,128,3379.0,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,133,1861.57,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,23,20095.2,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,26,6522.8,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,27,451.39,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,29,1122.86,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,30,2783.2,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,31,11415.23,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,33,3797.43,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,38,51826.76,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,39,29504.52,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,40,24001.05,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,41,715.35,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,42,18918.6,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,43,14820.39,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,44,1816.5,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,45,12884.6,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,46,1336.4,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,47,3813.2,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,48,10172.06,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,49,6472.56,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,50,16752.08,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,51,13618.37,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,52,72201.61,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,54,3690.46,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,55,3777.35,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,56,9459.18,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,57,3007.61,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,58,9929.92,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,60,6152.03,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,61,10166.93,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,63,41577.31,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,64,15830.08,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,65,7655.72,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,66,16069.88,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,67,50454.6,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,68,9968.73,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,69,39988.38,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,70,51852.64,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,71,24636.0,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,72,9082.06,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,74,10555.29,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,77,31450.49,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,78,1665.42,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,81,2947.65,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,82,4333.71,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,83,384.7,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,85,10732.14,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,87,4677.86,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,88,1550.17,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,92,2295.89,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,93,9154.36,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Thẻ chân trắng,94,1807.51,kg,Hậu Giang,2020-02-29,2020/2/29,2020/2/08,2020/2,2020/1,2020,2,1
Sú nguyên con,20/23,4601.57,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,23/25,1440.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,25/28,2741.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,28/30,18222.3,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,30/35,300.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,35/40,300.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,40/45,14121.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,50/60,5162.4,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,60/70,780.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,100/200,750.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.1,11902.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.2,24705.71,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,25154.99,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,3630.07,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,44402.43,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,98525.03,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,74542.85,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,32973.88,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,95091.23,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.1,44016.36,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,88177.16,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,26498.21,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,83227.78,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,94380.44,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,70303.94,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,51321.76,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,28478.81,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,4/6,61.61,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,51/60,20460.26,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,61/70,2218.92,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,6/8,2477.09,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,71/90,695.56,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.2,553.35,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.3,15552.58,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,8/12.4,8338.66,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,104,19363.07,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,105,3219.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,107,1065.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,108,4368.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,113,20332.24,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,114,3140.4,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,115,1046.4,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,120,314.72,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,124,359.16,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,133,4012.5,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,18,26238.66,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,185,57.69,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,22,16006.84,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,24,42820.48,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,26,3919.44,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,28,29888.07,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,29,3913.09,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,30,18829.36,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,31,7047.64,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,32,3266.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,33,20279.24,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,35,15183.54,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,37,4520.48,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,38,49343.52,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,39,5175.87,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,40,8137.97,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,41,3463.28,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,42,45692.65,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,43,90433.94,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,44,8776.85,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,45,6843.43,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,46,15933.51,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,47,4760.45,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,48,8925.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,49,56197.06,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,50,3666.14,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,52,62948.65,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,53,3375.91,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,54,90550.25,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,55,15342.79,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,56,30304.92,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,57,3920.99,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,58,735.5,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,59,3151.99,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,60,12907.24,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,61,83424.44,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,62,301781.08,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,63,48354.57,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,64,1589.6,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,65,2733.3,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,66,7870.45,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,67,734.4,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,68,66298.09,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,69,326976.07,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,70,67933.56,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,71,201.32,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,72,15635.82,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,73,145012.55,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,74,37128.26,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,76,43356.19,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,77,120950.42,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,78,2680.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,79,7182.8,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,80,2482.99,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,81,24605.68,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,82,1794.37,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,84,32963.54,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,85,34141.14,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,86,20657.35,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,89,14633.76,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,91,924.56,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,94,746.47,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,96,4322.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,97,5161.03,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Thẻ chân trắng,98,4986.0,kg,Cà Mau,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,15/18,339.24,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,18/20,199.25,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,28/30,9002.5,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,45/50,1444.32,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú nguyên con,7/8,459.0,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.1,153.02,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,13/15.3,3401.27,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.1,1302.58,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.2,11588.78,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,16/20.3,32970.72,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.1,14878.22,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.2,12735.53,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,21/25.3,12183.23,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.1,5516.12,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.2,232.47,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,26/30.3,55676.45,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.1,24352.44,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.2,25395.78,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,31/40.3,10905.98,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.1,8951.98,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
Sú vỏ,41/50.2,1638.33,kg,Hậu Giang,2020-03-07,2020/3/7,2020/3/09,2020/3,2020/1,2020,3,1
